2019-09-04 21:13:30.478 | INFO     | __main__:Main:238 - Program Start.
2019-09-04 21:13:30.478 | INFO     | __main__:Main:239 - csv2qbo.py
2019-09-04 21:13:30.478 | INFO     | __main__:Main:243 - ...checking download directory...
2019-09-04 21:13:30.525 | DEBUG    | __main__:Main:246 - 090258_Checking_Transactions_20190107-195212.csv
2019-09-04 21:13:30.525 | DEBUG    | __main__:Main:246 - BankDepositsStatement-20190903-034925PM.csv
2019-09-04 21:13:30.525 | DEBUG    | __main__:Main:246 - Coinbase-533abce993be6498e5000366-TaxTransactionsReport-2019-03-11-22_21_35.csv
2019-09-04 21:13:30.525 | DEBUG    | __main__:Main:246 - Coinbase-BATWallet-TaxReport-2019-03-11-22_19_59.csv
2019-09-04 21:13:30.525 | DEBUG    | __main__:Main:246 - Coinbase-BCHWallet-TaxReport-2019-03-11-22_19_59.csv
2019-09-04 21:13:30.525 | DEBUG    | __main__:Main:246 - Coinbase-BitcoinWallet-TaxReport-2019-03-11-22_20_00.csv
2019-09-04 21:13:30.540 | DEBUG    | __main__:Main:246 - Coinbase-BSVWallet-TaxReport-2019-03-11-22_19_59.csv
2019-09-04 21:13:30.540 | DEBUG    | __main__:Main:246 - Coinbase-Conrad'sVault-TaxReport-2019-03-11-22_19_59.csv
2019-09-04 21:13:30.540 | DEBUG    | __main__:Main:246 - Coinbase-ETCWallet-TaxReport-2019-03-11-22_19_59.csv
2019-09-04 21:13:30.540 | DEBUG    | __main__:Main:246 - Coinbase-Ethericwallet-TaxReport-2019-03-11-22_19_59.csv
2019-09-04 21:13:30.540 | DEBUG    | __main__:Main:246 - Coinbase-ETHWallet-TaxReport-2019-03-11-22_20_00.csv
2019-09-04 21:13:30.540 | DEBUG    | __main__:Main:246 - Coinbase-LTCWallet-TaxReport-2019-03-11-22_20_00.csv
2019-09-04 21:13:30.540 | DEBUG    | __main__:Main:246 - Coinbase-USDCWallet-TaxReport-2019-03-11-22_19_59.csv
2019-09-04 21:13:30.540 | DEBUG    | __main__:Main:246 - Coinbase-XRPWallet-TaxReport-2019-03-11-22_19_59.csv
2019-09-04 21:13:30.540 | DEBUG    | __main__:Main:246 - Coinbase-ZECWallet-TaxReport-2019-03-11-22_19_59.csv
2019-09-04 21:13:30.540 | DEBUG    | __main__:Main:246 - Coinbase-ZRXWallet-TaxReport-2019-03-11-22_19_59.csv
2019-09-04 21:13:30.540 | DEBUG    | __main__:Main:246 - contacts.csv
2019-09-04 21:13:30.540 | DEBUG    | __main__:Main:246 - DailyDeposits-20190228-103014AM.csv
2019-09-04 21:13:30.540 | DEBUG    | __main__:Main:246 - download(1).csv
2019-09-04 21:13:30.540 | DEBUG    | __main__:Main:246 - download(2).csv
2019-09-04 21:13:30.540 | DEBUG    | __main__:Main:246 - download(3).csv
2019-09-04 21:13:30.556 | DEBUG    | __main__:Main:246 - Reports-04-08-2019-00_00_00-to-04-08-2019-23_59_59.csv
2019-09-04 21:13:30.556 | DEBUG    | __main__:Main:246 - Reports-05-06-2019-00_00_00-to-05-09-2019-23_59_59.csv
2019-09-04 21:13:30.556 | ERROR    | __main__:read_csv_file:91 - Error in reading C:\Users\Conrad/Downloads/download.csv
2019-09-04 21:13:30.556 | WARNING  | __main__:read_csv_file:92 - [Errno 2] No such file or directory: 'C:\\Users\\Conrad/Downloads/download.csv'
2019-09-04 21:13:30.556 | INFO     | __main__:Main:252 - File not yet found C:\Users\Conrad/Downloads/download.csv. sleeping 10 seconds...
2019-09-04 21:13:40.559 | INFO     | __main__:Main:243 - ...checking download directory...
2019-09-04 21:13:40.559 | DEBUG    | __main__:Main:246 - 090258_Checking_Transactions_20190107-195212.csv
2019-09-04 21:13:40.559 | DEBUG    | __main__:Main:246 - BankDepositsStatement-20190903-034925PM.csv
2019-09-04 21:13:40.559 | DEBUG    | __main__:Main:246 - Coinbase-533abce993be6498e5000366-TaxTransactionsReport-2019-03-11-22_21_35.csv
2019-09-04 21:13:40.559 | DEBUG    | __main__:Main:246 - Coinbase-BATWallet-TaxReport-2019-03-11-22_19_59.csv
2019-09-04 21:13:40.559 | DEBUG    | __main__:Main:246 - Coinbase-BCHWallet-TaxReport-2019-03-11-22_19_59.csv
2019-09-04 21:13:40.559 | DEBUG    | __main__:Main:246 - Coinbase-BitcoinWallet-TaxReport-2019-03-11-22_20_00.csv
2019-09-04 21:13:40.559 | DEBUG    | __main__:Main:246 - Coinbase-BSVWallet-TaxReport-2019-03-11-22_19_59.csv
2019-09-04 21:13:40.559 | DEBUG    | __main__:Main:246 - Coinbase-Conrad'sVault-TaxReport-2019-03-11-22_19_59.csv
2019-09-04 21:13:40.575 | DEBUG    | __main__:Main:246 - Coinbase-ETCWallet-TaxReport-2019-03-11-22_19_59.csv
2019-09-04 21:13:40.575 | DEBUG    | __main__:Main:246 - Coinbase-Ethericwallet-TaxReport-2019-03-11-22_19_59.csv
2019-09-04 21:13:40.575 | DEBUG    | __main__:Main:246 - Coinbase-ETHWallet-TaxReport-2019-03-11-22_20_00.csv
2019-09-04 21:13:40.575 | DEBUG    | __main__:Main:246 - Coinbase-LTCWallet-TaxReport-2019-03-11-22_20_00.csv
2019-09-04 21:13:40.575 | DEBUG    | __main__:Main:246 - Coinbase-USDCWallet-TaxReport-2019-03-11-22_19_59.csv
2019-09-04 21:13:40.575 | DEBUG    | __main__:Main:246 - Coinbase-XRPWallet-TaxReport-2019-03-11-22_19_59.csv
2019-09-04 21:13:40.575 | DEBUG    | __main__:Main:246 - Coinbase-ZECWallet-TaxReport-2019-03-11-22_19_59.csv
2019-09-04 21:13:40.575 | DEBUG    | __main__:Main:246 - Coinbase-ZRXWallet-TaxReport-2019-03-11-22_19_59.csv
2019-09-04 21:13:40.575 | DEBUG    | __main__:Main:246 - contacts.csv
2019-09-04 21:13:40.575 | DEBUG    | __main__:Main:246 - DailyDeposits-20190228-103014AM.csv
2019-09-04 21:13:40.590 | DEBUG    | __main__:Main:246 - download(1).csv
2019-09-04 21:13:40.590 | DEBUG    | __main__:Main:246 - download(2).csv
2019-09-04 21:13:40.590 | DEBUG    | __main__:Main:246 - download(3).csv
2019-09-04 21:13:40.590 | DEBUG    | __main__:Main:246 - Reports-04-08-2019-00_00_00-to-04-08-2019-23_59_59.csv
2019-09-04 21:13:40.590 | DEBUG    | __main__:Main:246 - Reports-05-06-2019-00_00_00-to-05-09-2019-23_59_59.csv
2019-09-04 21:13:40.590 | ERROR    | __main__:read_csv_file:91 - Error in reading C:\Users\Conrad/Downloads/download.csv
2019-09-04 21:13:40.590 | WARNING  | __main__:read_csv_file:92 - [Errno 2] No such file or directory: 'C:\\Users\\Conrad/Downloads/download.csv'
2019-09-04 21:13:40.590 | INFO     | __main__:Main:252 - File not yet found C:\Users\Conrad/Downloads/download.csv. sleeping 10 seconds...
2019-09-04 21:13:50.592 | INFO     | __main__:Main:243 - ...checking download directory...
2019-09-04 21:14:22.540 | DEBUG    | __main__:Main:246 - 090258_Checking_Transactions_20190107-195212.csv
2019-09-04 21:14:22.540 | DEBUG    | __main__:Main:246 - BankDepositsStatement-20190903-034925PM.csv
2019-09-04 21:14:22.555 | DEBUG    | __main__:Main:246 - Coinbase-533abce993be6498e5000366-TaxTransactionsReport-2019-03-11-22_21_35.csv
2019-09-04 21:14:22.555 | DEBUG    | __main__:Main:246 - Coinbase-BATWallet-TaxReport-2019-03-11-22_19_59.csv
2019-09-04 21:14:22.555 | DEBUG    | __main__:Main:246 - Coinbase-BCHWallet-TaxReport-2019-03-11-22_19_59.csv
2019-09-04 21:14:22.555 | DEBUG    | __main__:Main:246 - Coinbase-BitcoinWallet-TaxReport-2019-03-11-22_20_00.csv
2019-09-04 21:14:22.555 | DEBUG    | __main__:Main:246 - Coinbase-BSVWallet-TaxReport-2019-03-11-22_19_59.csv
2019-09-04 21:14:22.555 | DEBUG    | __main__:Main:246 - Coinbase-Conrad'sVault-TaxReport-2019-03-11-22_19_59.csv
2019-09-04 21:14:22.555 | DEBUG    | __main__:Main:246 - Coinbase-ETCWallet-TaxReport-2019-03-11-22_19_59.csv
2019-09-04 21:14:22.555 | DEBUG    | __main__:Main:246 - Coinbase-Ethericwallet-TaxReport-2019-03-11-22_19_59.csv
2019-09-04 21:14:22.555 | DEBUG    | __main__:Main:246 - Coinbase-ETHWallet-TaxReport-2019-03-11-22_20_00.csv
2019-09-04 21:14:22.555 | DEBUG    | __main__:Main:246 - Coinbase-LTCWallet-TaxReport-2019-03-11-22_20_00.csv
2019-09-04 21:14:22.555 | DEBUG    | __main__:Main:246 - Coinbase-USDCWallet-TaxReport-2019-03-11-22_19_59.csv
2019-09-04 21:14:22.555 | DEBUG    | __main__:Main:246 - Coinbase-XRPWallet-TaxReport-2019-03-11-22_19_59.csv
2019-09-04 21:14:22.555 | DEBUG    | __main__:Main:246 - Coinbase-ZECWallet-TaxReport-2019-03-11-22_19_59.csv
2019-09-04 21:14:22.571 | DEBUG    | __main__:Main:246 - Coinbase-ZRXWallet-TaxReport-2019-03-11-22_19_59.csv
2019-09-04 21:14:22.571 | DEBUG    | __main__:Main:246 - contacts.csv
2019-09-04 21:14:22.571 | DEBUG    | __main__:Main:246 - DailyDeposits-20190228-103014AM.csv
2019-09-04 21:14:22.571 | DEBUG    | __main__:Main:246 - download(1).csv
2019-09-04 21:14:22.571 | DEBUG    | __main__:Main:246 - download(2).csv
2019-09-04 21:14:22.571 | DEBUG    | __main__:Main:246 - download(3).csv
2019-09-04 21:14:22.571 | DEBUG    | __main__:Main:246 - Reports-04-08-2019-00_00_00-to-04-08-2019-23_59_59.csv
2019-09-04 21:14:22.571 | DEBUG    | __main__:Main:246 - Reports-05-06-2019-00_00_00-to-05-09-2019-23_59_59.csv
2019-09-04 21:14:22.571 | ERROR    | __main__:read_csv_file:91 - Error in reading C:\Users\Conrad/Downloads/download.csv
2019-09-04 21:14:22.571 | WARNING  | __main__:read_csv_file:92 - [Errno 2] No such file or directory: 'C:\\Users\\Conrad/Downloads/download.csv'
2019-09-04 21:14:22.587 | INFO     | __main__:Main:252 - File not yet found C:\Users\Conrad/Downloads/download.csv. sleeping 10 seconds...
